FileName,base_name,file_type,file_ext,timestamp_precise,SequenceNumber,FileType,FileSize,DateTimeOriginal,SubSecTimeOriginal,ExposureTime,FNumber,ISO,ExposureCompensation,ExposureMode,ExposureProgram,FocalLength,FocusMode,FocusDistance2,ImageWidth,ImageHeight,Orientation,LensModel,Model,ReleaseMode2,AFPointSelected,subsec
A1205582.JPG,A1205582,JPG,jpg,2025-09-27T09:43:05Z,0,JPEG,11902042,2025:09:27 09:43:02,307,0.0025,6.3,12800,-2,1,1,83,3,inf,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,307
A1205582.ARW,A1205582,RAW,arw,2025-09-27T09:43:05Z,0,ARW,64774144,2025:09:27 09:43:02,307,0.0025,6.3,12800,-2,1,1,83,3,inf,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,307
A1205581.JPG,A1205581,JPG,jpg,2025-09-27T09:43:09Z,0,JPEG,13798752,2025:09:27 09:43:00,932,0.0025,6.3,10000,-2,1,1,83,3,15.1076048866518,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,85,0,932
A1205581.ARW,A1205581,RAW,arw,2025-09-27T09:43:09Z,0,ARW,67399680,2025:09:27 09:43:00,932,0.0025,6.3,10000,-2,1,1,83,3,15.1076048866518,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,85,0,932
A1205583.JPG,A1205583,JPG,jpg,2025-09-27T11:10:14Z,0,JPEG,10865008,2025:09:27 11:10:14,011,0.0025,6.3,100,-2,1,1,150,3,269.910331833339,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,11
A1205583.ARW,A1205583,RAW,arw,2025-09-27T11:10:14Z,0,ARW,58400768,2025:09:27 11:10:14,011,0.0025,6.3,100,-2,1,1,150,3,269.910331833339,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,11
A1205584.JPG,A1205584,JPG,jpg,2025-09-27T11:12:53Z,0,JPEG,20117563,2025:09:27 11:12:51,267,6.25e-4,2.8,400,0,1,1,50,3,27.9669979562306,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,267
A1205584.ARW,A1205584,RAW,arw,2025-09-27T11:12:53Z,0,ARW,73510912,2025:09:27 11:12:51,267,6.25e-4,2.8,400,0,1,1,50,3,27.9669979562306,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,267
A1205585.JPG,A1205585,JPG,jpg,2025-09-27T11:13:03Z,0,JPEG,13125266,2025:09:27 11:12:59,454,6.25e-4,2.8,320,0,1,1,50,3,63.6331199781624,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,454
A1205585.ARW,A1205585,RAW,arw,2025-09-27T11:13:03Z,0,ARW,63827968,2025:09:27 11:12:59,454,6.25e-4,2.8,320,0,1,1,50,3,63.6331199781624,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,454
A1205586.JPG,A1205586,JPG,jpg,2025-09-27T11:14:06Z,0,JPEG,15756608,2025:09:27 11:14:02,496,6.25e-4,2.8,1000,0,1,1,50,3,58.3559780995426,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,496
A1205586.ARW,A1205586,RAW,arw,2025-09-27T11:14:06Z,0,ARW,67076096,2025:09:27 11:14:02,496,6.25e-4,2.8,1000,0,1,1,50,3,58.3559780995426,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,496
A1205588.JPG,A1205588,JPG,jpg,2025-09-27T11:14:21Z,0,JPEG,13961969,2025:09:27 11:14:21,004,6.25e-4,2.8,400,0,1,1,50,3,51.25,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,4
A1205588.ARW,A1205588,RAW,arw,2025-09-27T11:14:21Z,0,ARW,67301376,2025:09:27 11:14:21,004,6.25e-4,2.8,400,0,1,1,50,3,51.25,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,4
A1205587.JPG,A1205587,JPG,jpg,2025-09-27T11:14:22Z,0,JPEG,13477558,2025:09:27 11:14:20,270,6.25e-4,2.8,320,0,1,1,50,3,45.0100553055565,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,270
A1205587.ARW,A1205587,RAW,arw,2025-09-27T11:14:22Z,0,ARW,64790528,2025:09:27 11:14:20,270,6.25e-4,2.8,320,0,1,1,50,3,45.0100553055565,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,270
A1205590.JPG,A1205590,JPG,jpg,2025-09-27T11:26:45Z,0,JPEG,16408379,2025:09:27 11:26:45,040,6.25e-4,2.8,400,0,1,1,127,3,192.18528662714,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,40
A1205590.ARW,A1205590,RAW,arw,2025-09-27T11:26:45Z,0,ARW,66195456,2025:09:27 11:26:45,040,6.25e-4,2.8,400,0,1,1,127,3,192.18528662714,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,40
A1205589.JPG,A1205589,JPG,jpg,2025-09-27T11:26:50Z,0,JPEG,16374925,2025:09:27 11:26:43,788,6.25e-4,2.8,500,0,1,1,127,3,184.042645359496,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,788
A1205589.ARW,A1205589,RAW,arw,2025-09-27T11:26:50Z,0,ARW,67837952,2025:09:27 11:26:43,788,6.25e-4,2.8,500,0,1,1,127,3,184.042645359496,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,788
A1205591.JPG,A1205591,JPG,jpg,2025-09-27T11:32:10Z,0,JPEG,14445196,2025:09:27 11:32:07,318,6.25e-4,2.8,640,0,1,1,150,3,226.990496016307,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,318
A1205591.ARW,A1205591,RAW,arw,2025-09-27T11:32:10Z,0,ARW,67780608,2025:09:27 11:32:07,318,6.25e-4,2.8,640,0,1,1,150,3,226.990496016307,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,318
A1205592.JPG,A1205592,JPG,jpg,2025-09-27T11:32:10Z,0,JPEG,14644723,2025:09:27 11:32:09,186,6.25e-4,2.8,500,0,1,1,150,3,217.373203180507,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,186
A1205592.ARW,A1205592,RAW,arw,2025-09-27T11:32:10Z,0,ARW,66383872,2025:09:27 11:32:09,186,6.25e-4,2.8,500,0,1,1,150,3,217.373203180507,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,186
A1205594.JPG,A1205594,JPG,jpg,2025-09-27T11:32:23Z,0,JPEG,17431135,2025:09:27 11:32:20,365,6.25e-4,2.8,400,0,1,1,50,3,60.9374042881393,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,365
A1205594.ARW,A1205594,RAW,arw,2025-09-27T11:32:23Z,0,ARW,69541888,2025:09:27 11:32:20,365,6.25e-4,2.8,400,0,1,1,50,3,60.9374042881393,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,365
A1205593.JPG,A1205593,JPG,jpg,2025-09-27T11:32:28Z,0,JPEG,17557433,2025:09:27 11:32:19,956,6.25e-4,2.8,400,0,1,1,50,3,63.6331199781624,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,956
A1205593.ARW,A1205593,RAW,arw,2025-09-27T11:32:28Z,0,ARW,69873664,2025:09:27 11:32:19,956,6.25e-4,2.8,400,0,1,1,50,3,63.6331199781624,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,956
A1205596.JPG,A1205596,JPG,jpg,2025-09-27T11:33:01Z,0,JPEG,16821705,2025:09:27 11:33:01,030,6.25e-4,2.8,250,0,1,1,90,3,130.423921908304,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,30
A1205596.ARW,A1205596,RAW,arw,2025-09-27T11:33:01Z,0,ARW,65605632,2025:09:27 11:33:01,030,6.25e-4,2.8,250,0,1,1,90,3,130.423921908304,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,30
A1205595.JPG,A1205595,JPG,jpg,2025-09-27T11:33:06Z,0,JPEG,15128068,2025:09:27 11:32:57,952,6.25e-4,2.8,320,0,1,1,50,3,63.6331199781624,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,952
A1205595.ARW,A1205595,RAW,arw,2025-09-27T11:33:06Z,0,ARW,66019328,2025:09:27 11:32:57,952,6.25e-4,2.8,320,0,1,1,50,3,63.6331199781624,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,952
A1205597.JPG,A1205597,JPG,jpg,2025-09-27T11:33:11Z,0,JPEG,16414464,2025:09:27 11:33:03,845,6.25e-4,2.8,500,0,1,1,90,3,136.194297609784,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,845
A1205597.ARW,A1205597,RAW,arw,2025-09-27T11:33:11Z,0,ARW,67301376,2025:09:27 11:33:03,845,6.25e-4,2.8,500,0,1,1,90,3,136.194297609784,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,845
A1205598.JPG,A1205598,JPG,jpg,2025-09-27T11:33:30Z,0,JPEG,17456091,2025:09:27 11:33:29,129,6.25e-4,2.8,400,0,1,1,90,3,161.946199100003,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,129
A1205598.ARW,A1205598,RAW,arw,2025-09-27T11:33:30Z,0,ARW,68173824,2025:09:27 11:33:29,129,6.25e-4,2.8,400,0,1,1,90,3,161.946199100003,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,129
A1205599.JPG,A1205599,JPG,jpg,2025-09-27T11:33:34Z,0,JPEG,13921332,2025:09:27 11:33:34,025,6.25e-4,2.8,640,0,1,1,150,3,217.373203180507,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,25
A1205599.ARW,A1205599,RAW,arw,2025-09-27T11:33:34Z,0,ARW,67182592,2025:09:27 11:33:34,025,6.25e-4,2.8,640,0,1,1,150,3,217.373203180507,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,25
A1205600.JPG,A1205600,JPG,jpg,2025-09-27T11:34:46Z,0,JPEG,14162637,2025:09:27 11:34:46,077,6.25e-4,2.8,500,0,1,1,150,3,217.373203180507,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,77
A1205600.ARW,A1205600,RAW,arw,2025-09-27T11:34:46Z,0,ARW,66134016,2025:09:27 11:34:46,077,6.25e-4,2.8,500,0,1,1,150,3,217.373203180507,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,77
A1205601.JPG,A1205601,JPG,jpg,2025-09-27T11:35:18Z,0,JPEG,14065816,2025:09:27 11:35:18,096,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,96
A1205601.ARW,A1205601,RAW,arw,2025-09-27T11:35:18Z,0,ARW,66179072,2025:09:27 11:35:18,096,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,96
A1205603.JPG,A1205603,JPG,jpg,2025-09-27T11:35:26Z,0,JPEG,13732952,2025:09:27 11:35:21,564,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,564
A1205603.ARW,A1205603,RAW,arw,2025-09-27T11:35:26Z,0,ARW,65114112,2025:09:27 11:35:21,564,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,564
A1205602.JPG,A1205602,JPG,jpg,2025-09-27T11:35:29Z,0,JPEG,13966708,2025:09:27 11:35:20,913,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,913
A1205602.ARW,A1205602,RAW,arw,2025-09-27T11:35:29Z,0,ARW,65814528,2025:09:27 11:35:20,913,6.25e-4,2.8,500,0,1,1,150,3,226.990496016307,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,913
A1205604.JPG,A1205604,JPG,jpg,2025-09-27T11:36:39Z,0,JPEG,14914820,2025:09:27 11:36:37,215,6.25e-4,2.8,400,0,1,1,150,3,237.03358278266,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,215
A1205604.ARW,A1205604,RAW,arw,2025-09-27T11:36:39Z,0,ARW,64811008,2025:09:27 11:36:37,215,6.25e-4,2.8,400,0,1,1,150,3,237.03358278266,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,215
A1205605.JPG,A1205605,JPG,jpg,2025-09-27T11:37:30Z,0,JPEG,14898789,2025:09:27 11:37:24,660,6.25e-4,2.8,400,0,1,1,150,3,237.03358278266,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,660
A1205605.ARW,A1205605,RAW,arw,2025-09-27T11:37:30Z,0,ARW,65335296,2025:09:27 11:37:24,660,6.25e-4,2.8,400,0,1,1,150,3,237.03358278266,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,660
A1205606.JPG,A1205606,JPG,jpg,2025-09-27T11:37:40Z,0,JPEG,14597203,2025:09:27 11:37:33,783,6.25e-4,2.8,320,0,1,1,150,3,226.990496016307,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,783
A1205606.ARW,A1205606,RAW,arw,2025-09-27T11:37:40Z,0,ARW,63582208,2025:09:27 11:37:33,783,6.25e-4,2.8,320,0,1,1,150,3,226.990496016307,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,783
A1205607.JPG,A1205607,JPG,jpg,2025-09-27T11:38:11Z,0,JPEG,17149196,2025:09:27 11:38:08,354,6.25e-4,2.8,320,0,1,1,94,3,155.113357392107,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,354
A1205607.ARW,A1205607,RAW,arw,2025-09-27T11:38:11Z,0,ARW,67248128,2025:09:27 11:38:08,354,6.25e-4,2.8,320,0,1,1,94,3,155.113357392107,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,354
A1205609.JPG,A1205609,JPG,jpg,2025-09-27T11:38:16Z,0,JPEG,18138779,2025:09:27 11:38:15,185,6.25e-4,2.8,320,0,1,1,72,3,118.810231193955,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,185
A1205609.ARW,A1205609,RAW,arw,2025-09-27T11:38:16Z,0,ARW,69902336,2025:09:27 11:38:15,185,6.25e-4,2.8,320,0,1,1,72,3,118.810231193955,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,185
A1205608.JPG,A1205608,JPG,jpg,2025-09-27T11:38:17Z,0,JPEG,17369697,2025:09:27 11:38:10,744,6.25e-4,2.8,320,0,1,1,94,3,148.541045210467,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,744
A1205608.ARW,A1205608,RAW,arw,2025-09-27T11:38:17Z,0,ARW,67330048,2025:09:27 11:38:10,744,6.25e-4,2.8,320,0,1,1,94,3,148.541045210467,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,744
A1205610.JPG,A1205610,JPG,jpg,2025-09-27T11:38:23Z,0,JPEG,18609281,2025:09:27 11:38:16,710,6.25e-4,2.8,320,0,1,1,73,3,125.790377666091,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,710
A1205610.ARW,A1205610,RAW,arw,2025-09-27T11:38:23Z,0,ARW,69988352,2025:09:27 11:38:16,710,6.25e-4,2.8,320,0,1,1,73,3,125.790377666091,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,710
A1205611.JPG,A1205611,JPG,jpg,2025-09-27T11:38:23Z,0,JPEG,18100714,2025:09:27 11:38:19,441,6.25e-4,2.8,320,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,441
A1205611.ARW,A1205611,RAW,arw,2025-09-27T11:38:23Z,0,ARW,69529600,2025:09:27 11:38:19,441,6.25e-4,2.8,320,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,441
A1205612.JPG,A1205612,JPG,jpg,2025-09-27T11:38:25Z,0,JPEG,17864724,2025:09:27 11:38:23,210,6.25e-4,2.8,320,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,210
A1205612.ARW,A1205612,RAW,arw,2025-09-27T11:38:25Z,0,ARW,69038080,2025:09:27 11:38:23,210,6.25e-4,2.8,320,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,210
A1205618.JPG,A1205618,JPG,jpg,2025-09-27T11:38:30Z,0,JPEG,12974265,2025:09:27 11:38:30,002,6.25e-4,2.8,200,0,1,1,73,3,105.788292214514,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,2
A1205618.ARW,A1205618,RAW,arw,2025-09-27T11:38:30Z,0,ARW,61341696,2025:09:27 11:38:30,002,6.25e-4,2.8,200,0,1,1,73,3,105.788292214514,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,2
A1205614.JPG,A1205614,JPG,jpg,2025-09-27T11:38:30Z,0,JPEG,16685504,2025:09:27 11:38:27,309,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,309
A1205614.ARW,A1205614,RAW,arw,2025-09-27T11:38:30Z,0,ARW,66097152,2025:09:27 11:38:27,309,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,309
A1205619.JPG,A1205619,JPG,jpg,2025-09-27T11:38:33Z,0,JPEG,15453302,2025:09:27 11:38:30,305,6.25e-4,2.8,200,0,1,1,73,3,88.9686102606834,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,305
A1205619.ARW,A1205619,RAW,arw,2025-09-27T11:38:33Z,0,ARW,63913984,2025:09:27 11:38:30,305,6.25e-4,2.8,200,0,1,1,73,3,88.9686102606834,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,305
A1205615.JPG,A1205615,JPG,jpg,2025-09-27T11:38:34Z,0,JPEG,16607907,2025:09:27 11:38:27,718,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,718
A1205615.ARW,A1205615,RAW,arw,2025-09-27T11:38:34Z,0,ARW,65970176,2025:09:27 11:38:27,718,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,718
A1205616.JPG,A1205616,JPG,jpg,2025-09-27T11:38:34Z,0,JPEG,16939454,2025:09:27 11:38:28,659,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,659
A1205616.ARW,A1205616,RAW,arw,2025-09-27T11:38:34Z,0,ARW,65359872,2025:09:27 11:38:28,659,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,659
A1205613.JPG,A1205613,JPG,jpg,2025-09-27T11:38:34Z,0,JPEG,16704436,2025:09:27 11:38:26,876,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,876
A1205613.ARW,A1205613,RAW,arw,2025-09-27T11:38:34Z,0,ARW,66027520,2025:09:27 11:38:26,876,6.25e-4,2.8,200,0,1,1,73,3,120.460373293871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,876
A1205617.JPG,A1205617,JPG,jpg,2025-09-27T11:38:36Z,0,JPEG,11685863,2025:09:27 11:38:29,773,6.25e-4,2.8,200,0,1,1,73,3,105.788292214514,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,773
A1205617.ARW,A1205617,RAW,arw,2025-09-27T11:38:36Z,0,ARW,60022784,2025:09:27 11:38:29,773,6.25e-4,2.8,200,0,1,1,73,3,105.788292214514,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,773
A1205620.JPG,A1205620,JPG,jpg,2025-09-27T11:38:42Z,0,JPEG,15312813,2025:09:27 11:38:35,738,6.25e-4,2.8,500,0,1,1,150,3,247.521314987405,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,738
A1205620.ARW,A1205620,RAW,arw,2025-09-27T11:38:42Z,0,ARW,67641344,2025:09:27 11:38:35,738,6.25e-4,2.8,500,0,1,1,150,3,247.521314987405,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,738
A1205621.JPG,A1205621,JPG,jpg,2025-09-27T11:38:45Z,0,JPEG,15541772,2025:09:27 11:38:36,982,6.25e-4,2.8,500,0,1,1,150,3,247.521314987405,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,982
A1205621.ARW,A1205621,RAW,arw,2025-09-27T11:38:45Z,0,ARW,67747840,2025:09:27 11:38:36,982,6.25e-4,2.8,500,0,1,1,150,3,247.521314987405,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,982
A1205622.JPG,A1205622,JPG,jpg,2025-09-27T11:39:02Z,0,JPEG,13305985,2025:09:27 11:39:00,240,6.25e-4,2.8,500,0,1,1,150,3,281.853642072475,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,240
A1205622.ARW,A1205622,RAW,arw,2025-09-27T11:39:02Z,0,ARW,66342912,2025:09:27 11:39:00,240,6.25e-4,2.8,500,0,1,1,150,3,281.853642072475,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,240
A1205623.JPG,A1205623,JPG,jpg,2025-09-27T11:39:04Z,0,JPEG,12909814,2025:09:27 11:39:03,124,6.25e-4,2.8,500,0,1,1,150,3,258.473378765941,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,124
A1205623.ARW,A1205623,RAW,arw,2025-09-27T11:39:04Z,0,ARW,64987136,2025:09:27 11:39:03,124,6.25e-4,2.8,500,0,1,1,150,3,258.473378765941,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,124
A1205624.JPG,A1205624,JPG,jpg,2025-09-27T11:39:05Z,0,JPEG,11939248,2025:09:27 11:39:04,127,6.25e-4,2.8,400,0,1,1,150,3,258.473378765941,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,127
A1205624.ARW,A1205624,RAW,arw,2025-09-27T11:39:05Z,0,ARW,63225856,2025:09:27 11:39:04,127,6.25e-4,2.8,400,0,1,1,150,3,258.473378765941,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,127
A1205625.JPG,A1205625,JPG,jpg,2025-09-27T11:39:22Z,0,JPEG,12606675,2025:09:27 11:39:18,456,6.25e-4,2.8,320,0,1,1,150,3,269.910331833339,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,456
A1205625.ARW,A1205625,RAW,arw,2025-09-27T11:39:22Z,0,ARW,63586304,2025:09:27 11:39:18,456,6.25e-4,2.8,320,0,1,1,150,3,269.910331833339,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,456
A1205626.JPG,A1205626,JPG,jpg,2025-09-27T11:39:30Z,0,JPEG,12718756,2025:09:27 11:39:23,749,6.25e-4,2.8,320,0,1,1,150,3,269.910331833339,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,749
A1205626.ARW,A1205626,RAW,arw,2025-09-27T11:39:30Z,0,ARW,64114688,2025:09:27 11:39:23,749,6.25e-4,2.8,320,0,1,1,150,3,269.910331833339,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,749
A1205627.JPG,A1205627,JPG,jpg,2025-09-27T11:39:34Z,0,JPEG,13344095,2025:09:27 11:39:29,551,6.25e-4,2.8,400,0,1,1,150,3,269.910331833339,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,551
A1205627.ARW,A1205627,RAW,arw,2025-09-27T11:39:34Z,0,ARW,66072576,2025:09:27 11:39:29,551,6.25e-4,2.8,400,0,1,1,150,3,269.910331833339,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,551
A1205628.JPG,A1205628,JPG,jpg,2025-09-27T11:39:35Z,0,JPEG,12743534,2025:09:27 11:39:34,172,6.25e-4,2.8,400,0,1,1,150,3,269.910331833339,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,172
A1205628.ARW,A1205628,RAW,arw,2025-09-27T11:39:35Z,0,ARW,65110016,2025:09:27 11:39:34,172,6.25e-4,2.8,400,0,1,1,150,3,269.910331833339,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,172
A1205629.JPG,A1205629,JPG,jpg,2025-09-27T11:39:40Z,0,JPEG,12781537,2025:09:27 11:39:38,277,6.25e-4,2.8,400,0,1,1,150,3,281.853642072475,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,277
A1205629.ARW,A1205629,RAW,arw,2025-09-27T11:39:40Z,0,ARW,65368064,2025:09:27 11:39:38,277,6.25e-4,2.8,400,0,1,1,150,3,281.853642072475,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,277
A1205630.JPG,A1205630,JPG,jpg,2025-09-27T11:39:44Z,0,JPEG,12289717,2025:09:27 11:39:41,342,6.25e-4,2.8,400,0,1,1,150,3,281.853642072475,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,342
A1205630.ARW,A1205630,RAW,arw,2025-09-27T11:39:44Z,0,ARW,64417792,2025:09:27 11:39:41,342,6.25e-4,2.8,400,0,1,1,150,3,281.853642072475,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,342
A1205632.JPG,A1205632,JPG,jpg,2025-09-27T11:39:48Z,0,JPEG,12111731,2025:09:27 11:39:47,103,6.25e-4,2.8,320,0,1,1,150,3,281.853642072475,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,103
A1205632.ARW,A1205632,RAW,arw,2025-09-27T11:39:48Z,0,ARW,64008192,2025:09:27 11:39:47,103,6.25e-4,2.8,320,0,1,1,150,3,281.853642072475,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,103
A1205631.JPG,A1205631,JPG,jpg,2025-09-27T11:39:54Z,0,JPEG,11988771,2025:09:27 11:39:45,911,6.25e-4,2.8,320,0,1,1,150,3,281.853642072475,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,911
A1205631.ARW,A1205631,RAW,arw,2025-09-27T11:39:54Z,0,ARW,63983616,2025:09:27 11:39:45,911,6.25e-4,2.8,320,0,1,1,150,3,281.853642072475,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,911
A1205634.JPG,A1205634,JPG,jpg,2025-09-27T12:23:59Z,0,JPEG,9643259,2025:09:27 12:23:57,247,6.25e-4,2.8,100,0,1,1,73,3,2.03733402603268,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,247
A1205634.ARW,A1205634,RAW,arw,2025-09-27T12:23:59Z,0,ARW,59342848,2025:09:27 12:23:57,247,6.25e-4,2.8,100,0,1,1,73,3,2.03733402603268,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,247
A1205633.JPG,A1205633,JPG,jpg,2025-09-27T12:24:00Z,0,JPEG,14554581,2025:09:27 12:23:54,635,6.25e-4,2.8,100,0,1,1,73,3,1.79793293845734,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,635
